UMAP1,UMAP2,UMAP3,UMAP4,UMAP5,UMAP6,Cluster,track_name,artist_name
5.364433,0.10776274,9.357964,6.099128,5.629255,4.4799805,0,Rings,Tycho
9.443015,6.4698277,3.4576752,5.6520576,5.2071023,3.832992,1,Jermaine's Interlude (feat. J. Cole),DJ Khaled
8.97368,6.432903,3.2559757,5.569294,5.5327325,4.1937637,1,Klendathu Drop,Basil Poledouris
5.9735785,0.010797566,8.216659,4.7220263,6.6678786,3.9348972,0,M.J.'s New Life / Spidus Interruptus,Danny Elfman
5.774433,-0.028571876,7.871714,4.7776275,6.5311213,2.8900418,0,Blank Marquee,Yuna
4.9255404,0.6143738,8.277469,5.2284613,6.2009397,4.620769,0,Come Together,The Internet
5.81178,0.3016563,8.076923,5.066086,4.8007693,4.646337,0,Jingle Bell Rock,Dylan Scott
8.953629,5.5778112,4.7579737,5.5872755,5.6723523,4.151764,0,Momento,Sammy & Falsetto
4.623468,1.6479962,5.5986824,4.951228,6.0315185,2.8272483,1,Ham Sandwich,Getter
3.9132316,-0.18579975,8.500014,4.3393,5.315839,4.6441054,0,Losing You,Aquilo
4.3628507,-0.039325617,8.702349,5.136325,5.302811,4.9480453,0,Someone Else's Problem,Five Iron Frenzy
6.3877215,-0.2050063,8.837221,5.419988,6.1231136,2.7119832,0,Seduction,Boney James
5.848444,0.12763189,9.70257,6.5283866,6.0804744,3.1862323,0,A Shot In The Arm,Wilco
6.486138,0.2101977,9.044227,5.7297626,4.9421372,4.411459,0,Ni Soku Ho Kou,DECO*27
3.6007366,-0.19901948,8.262423,4.312255,5.342694,4.5900807,0,Morning BJ,Point Point
8.0668335,5.797087,3.6399283,5.1897264,6.159601,3.492497,1,Lo Sabes,Dread Mar I
4.5061636,1.1183139,5.597418,4.5783424,5.513257,3.786482,0,Make Friends with a Bean Bag (Instrumental),Kimbo Children's Music
6.0332685,-0.13870385,8.867061,4.924924,6.3748274,2.7895753,0,"Take Me Home, Country Roads (Live) [feat. Everybody]",Larry Groce
6.5633125,-0.26323065,8.765313,5.4174957,6.7012067,3.5165377,0,Carried Away,Passion Pit
5.119765,-0.112260774,8.560413,4.862622,4.83884,4.747199,0,Harmonica - Remastered,The Graham Bond Organisation
5.341964,1.1928875,6.13719,4.956186,5.6939063,3.0892346,1,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott
8.504938,5.927163,4.015137,5.064405,6.2038846,3.7830143,0,Built To Roam - Audiotree Live Version,Shakey Graves
5.588538,0.1712573,7.055014,4.690834,6.430779,3.972145,0,You Might Be Sleeping,Jakob Ogawa
5.587946,1.5314544,6.3732624,5.0235577,5.5841784,3.2952015,0,Likes,Yuna
4.147845,0.34768575,6.615984,4.5876985,5.1803017,4.2528515,0,My Favourite Things,Tony Bennett
8.969425,5.2993994,4.96508,5.5489655,5.5678883,3.9894938,0,I Can Just Be Me,Laura Story
3.7231665,-0.12437393,7.84488,4.1644773,5.3864923,4.5048027,0,Beautiful Blue Sky,Ought
4.180311,0.06962578,7.2124486,4.5683017,5.1885734,4.778748,0,Insecure,Jazmine Sullivan
6.4564366,-0.3091582,8.950707,6.3543606,6.336319,4.1616654,0,Don't Change,Nao
4.593243,1.7036431,5.1482415,4.710789,5.5869513,3.5072927,1,Animal,MISSIO
4.321215,-0.30986625,8.231604,4.0116134,5.1206355,3.0657735,0,Puccini: Turandot: Popoli di Pekino! La legge e questa - Act One,Giacomo Puccini
4.907925,-0.07699828,7.6770544,4.3383727,6.136438,4.110974,0,Thinking Out Loud,Mr. Vegas
4.6070437,0.025459303,9.378317,5.4908466,6.1952057,2.9802835,0,XX,Marc E. Bassy
5.7526894,0.43003908,9.54894,5.7319775,4.2223754,3.9532285,0,No. 1 Party Anthem,Arctic Monkeys
4.798065,1.7201515,7.035174,4.815527,6.146872,3.2599146,1,Porque Un Hombre No Llora,Josimar y Su Yambú
8.043319,5.8746786,3.2924895,5.294617,6.067443,3.4827442,1,Scales and Arpeggios - Original Soundtrack Version,Liz English
5.826478,0.38718027,9.044705,4.8425937,4.581259,3.0074728,0,"The Nutcracker, Op. 71 (Highlights): No. 12, Divertissement: Dance of the Flutes",Pyotr Ilyich Tchaikovsky
-0.39910135,4.0567355,8.651328,5.2437367,6.551909,3.747252,0,Work Me Slow,Xscape
4.639618,-0.15762205,9.159252,5.3842793,6.2748523,3.181811,0,Asian Beer Guy,Comedian Bob Marley
5.855152,0.43887314,8.908114,5.906744,3.6863198,3.558317,0,My Way,Calvin Harris
4.4162407,-0.5319903,7.7776237,3.8391817,4.6847944,4.148391,0,Annie's Song,Me First and the Gimme Gimmes
5.1574874,1.6039822,7.446973,4.846062,6.145195,3.669955,0,Benevolent,Tory Lanez
8.588343,6.423568,3.2464244,5.434035,5.7355213,4.0189886,1,We Come from Mars (Vocal),Kimbo Children's Music
5.803107,-0.29702848,7.531091,5.2305775,6.992538,3.7533216,0,Lay-Z-Boy,Kyle Dixon & Michael Stein
8.703768,6.0947022,4.0814657,5.2038198,5.877924,3.9042304,1,Don't Dream It's Over,The Head and the Heart
4.380752,0.2976181,8.00649,4.085122,5.429351,2.9923484,0,Soon It Will Be Cold Enough to Build Fires,Emancipator
9.048004,6.4481096,3.3420057,5.3047767,5.9804716,4.028714,1,With A Song In My Heart - 1998 Remaster,Sonny Clark
6.7463856,-0.24076821,8.911101,5.687746,6.5704565,3.680091,0,"Theme (From ""Beauty and the Beast"")",Alan Menken
6.626885,0.9607731,9.051673,5.970298,5.37711,3.3532536,0,Put Your Lights On (feat. Everlast),Santana
5.4441414,-0.20909129,8.946081,5.8113275,6.6567764,2.9901145,0,Hooray For A,StoryBots
6.123712,-0.22060779,8.929017,5.833102,6.745487,4.530128,0,Bad Things,Goodbye June
4.8914022,2.0928805,5.6637187,5.071514,6.008276,2.9208705,1,With U,Jay Prince
8.80974,6.523424,3.1671758,5.642016,5.2200637,3.6061513,1,A Stranger,A Perfect Circle
4.912431,-0.3452941,8.295041,4.2420125,4.477433,3.066772,0,Fervent Descent,Bluetech
4.465323,0.3247097,8.948107,4.868684,5.398588,4.382715,0,The Zephyr Song,Red Hot Chili Peppers
6.1773143,0.91334563,8.119632,5.9262114,4.396283,3.862384,0,It's a Small World,Disney Studio Chorus
4.6254606,1.8036261,5.00637,4.7232537,5.63182,3.3997297,1,Dante's Creek,THEY.
4.0912895,-0.16790792,8.816497,4.7489476,5.993699,3.3546329,0,Messa da Requiem: XV. Libera me,Giuseppe Verdi
3.8436747,-0.03043969,7.656904,4.52597,5.2834754,4.9315925,0,Walpurgisnacht,Faun
5.0222297,2.176133,5.603895,5.06269,5.9397717,2.9791634,1,A Country Boy Can Survive,"Hank Williams, Jr."
5.582109,0.21847895,8.7735815,4.268889,4.6924133,3.657876,0,All The Things You Are,Ella Fitzgerald
3.6513298,-0.32948315,7.897518,4.655115,4.9568405,3.4092638,0,I Like To Move It,will.i.am
6.0961833,-0.14794382,8.800703,4.8873296,6.381188,2.792613,0,Chasin Rhymes (feat. Saara Maria),Joomanji
5.845097,-0.13774078,7.9109526,5.3948746,6.8789783,2.7520318,0,Name For You,The Shins
6.4519815,-0.08703032,9.453791,5.997541,6.336205,4.1592135,0,We're In This Together,Nine Inch Nails
5.3918905,-0.18915746,7.849022,4.4324756,5.0544796,4.814287,0,The Show Goes On,Lupe Fiasco
-0.1158573,4.235704,8.51009,5.0038204,6.305932,3.9436016,0,Water,Sudan Archives
4.4377065,0.24542795,8.340645,5.367061,5.1097903,2.7944903,0,Things You Never See,George Carlin
5.2811933,-0.09432508,8.571856,4.430449,4.466798,4.5856047,0,Toonmowi Tree - Kalya Scintilla's Jungle Jam Remix,Deya Dova
4.9457035,0.4545064,7.9384494,5.44077,4.727434,2.783264,0,Sobredosis De T.V.,Soda Stereo
4.7942853,1.7396075,5.151755,4.8307877,5.6590767,3.0612874,1,Life Under Water,Jerry Folk
5.8130746,0.556637,7.1826463,4.8412795,6.2275476,3.645659,0,Goodbye My Lover,James Blunt
5.1953382,0.32789505,9.579333,6.166789,5.508166,3.1189291,0,Bed,Yeek
9.032385,5.143142,5.046899,5.592166,5.849988,3.754321,0,Helen Keller,Arizona Zervas
5.8838944,-0.36090592,7.760018,5.2755294,7.100754,3.6619897,0,Woods of Elevated Coral Reef,Falcom Sound Team jdk
8.816858,6.3696394,3.4353583,5.241765,6.069476,3.9687932,1,Brave,Skillet
4.8025002,-0.12839317,7.865895,4.1957927,5.704593,4.6998253,0,"Main Theme (From ""Beauty and the Beast"")",Alan Menken
5.662315,0.087301716,7.7776527,4.62339,6.3851304,3.0497017,0,Doin' It,LL Cool J
5.1658425,0.07214194,9.4036875,5.7785077,5.7400784,4.537595,0,Whatever It Is - Greatest Hits Version,Zac Brown Band
5.3134985,-0.3454319,8.138108,5.0280905,6.5998487,2.8483362,0,Actual Proof,Herbie Hancock
4.9616737,1.2432256,6.857847,4.5756955,6.0381823,3.6064136,0,Chasing This,MisterWives
4.757482,-0.39203003,7.756919,4.0685377,5.1716175,4.7861404,0,Saddle Tramp,Marty Robbins
5.0431995,-0.25645843,8.196315,4.416351,5.2125864,2.8852458,0,What I Got - Demo,Sublime
4.9206147,1.3429508,7.820653,4.5709925,5.759293,4.1777096,0,100 (feat. Drake),The Game
8.762051,6.1102037,4.069424,5.329019,5.7037144,4.010701,1,When The Idle Poor Become The Idle Rich - Reprise,Jonathan Freeman
9.226294,6.419006,3.3745353,5.403539,5.8120213,4.117899,1,"Angelica - From ""Pirates of the Caribbean: On Stranger Tides""/Score",Hans Zimmer
-0.27832443,4.0904694,8.296546,5.0105786,6.2984986,4.046721,0,Turandot / Act 3: Introduzione - Così comanda Turandot,Giacomo Puccini
4.5977764,1.3920017,5.9764676,4.494544,5.859836,4.1006856,0,Pedro And Man At The Drive-Inn,Cheech & Chong
8.149475,6.0772123,3.236644,5.249357,6.0843196,3.5975218,1,I'd Rather Go Blind,Etta James
5.6502566,0.4343019,6.993344,4.9412603,6.4244843,3.2137363,0,"Nocturnes, Op. 37: No. 1 in G Minor",Frédéric Chopin
3.8485897,-0.43909445,7.872427,4.3304715,4.7644777,4.332801,0,HISTORY,X Ambassadors
3.6256156,-0.20359178,8.562502,4.536713,5.414468,3.8132896,0,Alive (feat. Coucheron),Kehlani
4.723609,-0.37095013,8.1051035,4.6721473,4.6050396,4.7867327,0,Hey DJ,CNCO
4.3982882,-0.55236506,7.7807736,3.9419644,4.7962036,4.4781785,0,Inocente Pobre Amigo,Panteon Rococo
4.6567273,1.6108094,5.154802,4.8376255,5.811402,2.9869673,1,Ether,Nas
5.8666854,0.4202586,9.427943,5.7495747,4.1008344,4.0467796,0,"Puccini: Turandot, Act 3 Scene 1: ""Nessun dorma!"" (Calaf, Chorus)",Giacomo Puccini
9.302753,6.341664,3.007939,5.5442386,5.683338,4.164906,1,Espejo (feat. Ozuna & De La Ghetto),Los De La Nazza
5.0919886,1.0250038,7.5325756,4.341663,5.6489305,4.0668473,0,Fire On Lake - Instrumental,Michael Kamen
5.219219,0.111027025,9.295546,6.032735,5.309228,4.443356,0,Kiss of Life,Sade
9.058055,6.2487164,3.7408116,5.2082047,6.127954,3.9600382,1,Red Opps,21 Savage
4.696659,1.9627068,5.1510353,4.6154227,5.6954455,3.798054,1,La forza del destino: Overture (Sinfonia),Giuseppe Verdi
5.2011323,0.5619731,6.6233706,4.902039,6.386805,3.08511,1,"Verdi: Rigoletto, Act 3: ""La donna è mobile"" (Duke of Mantua)",Giuseppe Verdi
6.0180993,0.24135846,8.695715,5.3105865,4.8180046,4.6999674,0,First Class,Rainbow Kitten Surprise
4.9209833,-0.2139257,8.719402,5.7750654,6.699124,3.1822166,0,Ten Times,Ryan Caraveo
5.0586395,1.2863939,6.0042734,5.0573373,4.875471,2.9823887,1,Hard Row to Hoe,Brother Dege
9.04344,5.2229533,4.9756603,5.6748514,5.7118864,3.980614,0,I'm Through with Love,Steve Tyrell
9.46584,6.3092256,3.5048244,5.634214,5.1877985,3.7049375,1,Aurora,RL Grime
3.608166,-0.03607758,8.059094,4.470954,5.48295,4.7471414,0,Nice Boys,Temporex
9.504668,6.459556,3.2978387,5.65807,5.182787,3.7447803,1,Sleepwalker,Emily King
3.946392,0.1712186,8.484573,4.247955,5.307422,3.1556156,0,The Moon Beckons,Nick Glennie-Smith
4.4538293,-0.07159785,9.2514,5.2666926,6.3598475,3.5276425,0,Nterini,Fatoumata Diawara
5.4330735,0.33454335,8.9560375,6.3536716,3.8712616,4.388926,0,There You Have It,BlackHawk
6.901915,-0.24416724,8.976468,5.659609,6.3956504,3.6099837,0,Bishops Knife Trick,Fall Out Boy
4.667045,-0.4689839,8.201545,3.9851842,4.685749,3.0543203,0,Organ Donor,Zomboy
5.2923827,0.29748452,9.088344,6.160907,4.2529025,4.4808574,0,Johnny Coolman,Toots & The Maytals
6.277899,1.4908625,8.221089,6.072243,5.416181,3.6138332,0,Unfailing Love,Chris Tomlin
5.133212,0.08199431,8.726819,5.735338,4.8220434,4.8400655,0,Rolling Home,Dan Zanes
4.6926327,-0.04430862,9.25644,5.4668455,5.483353,4.687636,0,Oh,Ciara
4.9488516,0.11650167,8.302946,4.685948,6.6083517,4.375152,0,All-American Girl,Carrie Underwood
5.0881453,2.3590415,5.741931,5.0084333,5.6172843,3.7112718,1,Callin' Out,Lyrics Born
5.068035,0.025536157,9.114293,5.825018,5.4984474,4.656316,0,So' tinha de ser com voce,Antônio Carlos Jobim
5.683187,0.48988807,7.0705023,4.7981334,6.2227354,3.5718994,0,BERLIN,BROCKHAMPTON
4.786575,1.7397647,6.2706003,4.902795,6.0555105,3.034311,1,That's Not Me - Remastered,The Beach Boys
5.580262,0.05156198,8.455652,5.5498633,4.8205967,4.883379,0,Secret O' Life,James Taylor
8.523222,6.3790936,3.2617633,5.3543696,5.8704505,3.913427,1,Brown Paper Bag,Migos
9.347858,6.3938007,2.9039085,5.60568,5.545413,3.985796,1,6 Concerts transcrits en sextuor / 6e concert: 1. La poule - Edit,Jean-Philippe Rameau
4.600456,-0.067095265,8.634256,4.9728446,6.6928425,4.074444,0,Brise,Roedelius
4.6036115,1.75734,5.273415,4.8841853,5.8668623,2.9987307,1,没落,Boku no Lyric no Boyomi
5.48364,-0.13513526,9.152097,6.2738514,5.796416,4.417505,0,I Wanna Get Married,Audra McDonald
3.7087424,-0.12683658,8.130969,4.672919,5.1942286,3.1448889,0,"Don't Cry, 2020",COIN
9.267198,6.446011,3.41476,5.558565,5.4844995,4.1232038,1,Caffeine,Foreign Air
3.7108033,-0.013167135,7.9449987,4.5288544,5.505017,4.775876,0,"Enchanted Suite - From ""Enchanted""/Score",Alan Menken
5.957806,0.21583138,8.947713,5.3823223,4.4523716,4.589358,0,Suntoucher,Groove Armada
-0.48211345,3.9661062,8.516105,5.3088923,6.4989934,3.7522907,0,Lowkey (feat. Roy Woods & 24hrs),PnB Rock
4.7552114,-0.48735,8.238765,3.8201475,4.3322997,4.2110724,0,Scripture,6LACK
5.2655497,-0.03862637,8.687132,4.7803445,4.6195984,4.7044597,0,Raise Your Fist,Rancid
4.7595577,-0.15862194,8.993662,5.303692,6.21888,4.5874276,0,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj
8.874806,4.9175444,5.3338885,5.6671133,5.537783,3.9038475,0,Hola (feat. Maluma),Flo Rida
5.084018,1.2511963,7.709326,4.5420327,5.78628,4.2121058,0,Sticky Hulks,Thee Oh Sees
6.0929346,0.38676393,8.953993,5.584588,4.791033,4.54095,0,La Samba De Là-Bas,Henri Salvador
6.5391383,1.1728128,8.7835455,5.9442716,5.434626,3.452387,0,Alkaline,Kota the Friend
4.66182,0.26804408,8.703078,5.478818,5.0607424,2.8468404,0,Down by the Riverside,Sister Rosetta Tharpe
9.053878,5.146403,5.102663,5.6737595,5.7581472,3.8645797,0,Concrete - Single Version,Bob Marley & The Wailers
8.840657,6.0012317,3.691169,5.1576567,6.2592545,3.7195895,1,Prügelknabe,Modeselektor
-0.47664517,3.888339,8.355911,4.9445524,6.7019506,4.031921,1,"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",Frédéric Chopin
5.577085,-0.0403185,8.644035,4.9019737,3.8944125,4.369206,0,Mom & Dad,Steve Harvey
5.2558866,1.3405786,6.4054995,5.233388,4.6845875,2.9486477,0,Listen To Her Heart,Tom Petty and the Heartbreakers
6.5002522,-0.14702713,9.2864685,5.794048,6.5752616,3.9109683,0,"You're My Latest, Greatest Inspiration",Teddy Pendergrass
6.1746078,1.1220231,7.807529,5.8861375,4.6919684,3.8017893,0,Cutest Holiday Date,Nanahira
5.150024,0.038152877,8.453838,5.2129393,5.4002748,3.5573087,0,Being so Normal,Peach Pit
6.5215516,-0.03502817,9.382901,6.478613,6.2470965,3.4880176,0,Independent Dancer,Kalabrese
5.2491465,0.12307701,9.547612,6.217188,6.032583,2.9562874,0,A Tout Le Monde,Megadeth
8.121084,6.1017227,3.169672,5.6484737,5.442098,3.5957572,1,She Thinks She Needs Me,Andy Griggs
5.14859,2.0806115,5.8299513,4.961163,5.6341143,3.8648376,1,Der Opernball: Im Chambre Separée,Richard Heuberger
5.9105325,0.42440474,9.072581,5.9880476,3.6603196,3.849058,0,Black Moss,Johanna Warren
4.0641937,-0.04799113,8.665905,4.830547,5.3394527,4.845902,0,The Wars End,Rancid
4.7808266,0.41758904,7.580142,5.0993614,5.325951,2.6735342,0,My Prerogative,Bobby Brown
5.179298,2.295651,5.5347037,5.1063123,5.7715454,3.0476313,1,Intro,NF
3.9937763,0.017755775,7.441004,4.6005526,5.1842923,4.92162,0,"I Vow to Thee, my Country",Gustav Holst
9.292133,6.5352817,2.909046,5.5410852,5.603989,4.0696464,1,Tu - Alternative Version,Jeremias
6.2193556,0.021160956,9.68458,6.3990035,6.3507643,4.0986977,0,"Silver - From ""Treasure Planet""/Score",James Newton Howard
5.238759,-0.13638955,8.603952,4.9102716,5.2031264,4.450871,0,Rolling Through,311
4.5655766,0.83718777,6.135238,4.7687864,5.1743093,3.3476768,0,Cable Guy (feat. Jay Critch),KEY
5.1019506,0.5009048,6.5268183,4.853561,6.4563575,3.5490057,0,Pupilas Lejanas (En Vivo),Los Pericos
8.683356,6.041526,3.8771055,5.438598,5.6872497,3.9993541,1,Love Heals (with Alison Krauss),Levi Hummon
5.0211368,2.0698795,6.033261,5.2968163,5.2306705,3.228485,0,Polygon,Nils Landgren
4.7708483,0.2572047,9.427789,5.577855,6.053071,3.1258712,0,Violet,Daniel Caesar
4.7274675,1.6426065,7.149585,4.764401,6.129092,3.3060904,0,"Deal - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead
5.9302216,0.10151175,8.876092,4.6107764,5.6851163,2.8921866,0,Under the Sea - Synth Demo,Howard Ashman
5.934752,0.45347887,8.362787,5.7210383,3.8011143,3.9066412,0,Can't Get Enough of Myself (feat. BC Unidos),Santigold
6.342862,-0.21385491,8.662258,5.6329994,6.4963155,2.6422803,0,Pilgrim Days,Will Reagan
-0.5959783,4.191727,8.441175,5.110328,6.4729223,3.903157,0,The Night They Drove Old Dixie Down - Concert Version,The Band
4.5832705,-0.03381211,7.206249,4.5089417,5.1705446,4.713874,0,Cremation to Necklace,Demetri Martin
6.00208,0.37126416,9.231652,5.397774,4.1229086,4.3403797,0,Cowards,Raleigh Ritchie
8.830953,6.450258,3.1816094,5.691074,5.169471,3.5736077,1,Gangbang,Opi the Hit Machine
8.944973,6.2404675,3.7881703,5.145045,6.1926064,3.9454997,1,Walk The Plank,Klaus Badelt
4.91359,0.60011494,6.734848,4.8332963,6.313804,2.9486797,0,Cell & Piccolo Face Off,Bruce Faulconer
5.188374,0.2789397,9.491192,6.1423306,5.6197386,3.0638063,0,Don't Expect Me to Be Your Friend,Lobo
6.2706184,-0.362829,8.455326,5.4495564,7.0126095,4.032013,0,Sidewayz,Crucifix
5.7405677,0.20425333,8.721098,6.0194407,4.7436485,4.659678,0,Bizarre Love Triangle - Live at MIF,New Order
4.6997037,1.2911928,6.032855,4.816249,5.239727,3.9307468,1,4th Chamber,GZA
5.771411,-0.26869798,8.086323,5.3065023,6.854792,2.8023803,0,Reasons,Jake Hope
5.5421524,0.30158123,6.861954,4.617264,5.6094804,4.234884,0,Who Do You Trust?,Papa Roach
8.066092,5.9773536,3.2565866,5.256628,6.095269,3.5316002,1,December (feat. Luca),anders
4.948292,0.2726161,9.1513195,5.830729,5.089147,2.9639106,0,"Piano Sonata No. 1 in F Minor, Op. 2 No. 1: II. Adagio",Ludwig van Beethoven
3.7633405,0.10100452,7.9574223,4.811749,5.5075808,3.0449202,0,#Mine (feat. Kevin Gates),Lil' Kim
5.6669445,-0.18403628,9.409832,6.189531,6.49139,4.314128,0,Whole (feat. Tubby Love),Cas Haley
4.6028056,-0.09944025,9.269498,5.3798223,6.2796307,3.1198096,0,We'll Be Coming Back (feat. Example),Calvin Harris
5.000835,-0.10846216,8.94633,5.7336135,5.9839563,4.6930366,0,Mr. Chu,Apink
6.4916244,-0.35372,8.535556,5.464163,6.843936,3.7522302,0,Only One (Radio Edit),Chris Lake
5.473482,-0.046868928,7.24177,4.4584317,5.140903,4.5011487,0,ME!ME!ME! - INFINITY,TeddyLoid
4.848381,1.6528827,5.145353,4.833563,5.5543056,3.0189655,1,True Love,SOJA
5.6564474,-0.39804646,7.828274,5.442805,7.165902,3.633318,0,Inara's Suite,Greg Edmonson
4.010394,0.1577356,8.083662,5.1538706,5.7258706,2.9153137,0,Hang My Head in Shame,Pete Molinari
8.818586,5.6389265,4.8376637,5.2290893,5.6724143,3.7536178,0,Keeping A Secret,Bleachers
5.1471515,0.4619153,6.719672,4.8961463,6.385755,3.0180113,1,Breeze,Freddie Joachim
6.6964045,-0.08191286,9.437315,6.166216,6.297163,4.0240655,0,Fake Plastic Trees,Radiohead
5.6937227,0.18485565,8.95775,4.4874063,4.6759143,3.2441094,0,Hooked On It,Luke Bryan
5.8418107,0.41229728,9.583085,5.8933735,5.0967116,3.1470597,0,Respect,Sol Seed
5.2040744,1.2652217,6.3986897,5.207037,4.6779795,2.9320261,0,Why,Jadakiss
0.011757402,4.0501,8.517484,5.1830735,6.254332,3.8178775,0,I Believe (When I Fall In Love It Will Be Forever),Stevie Wonder
5.932334,0.40497404,9.235087,4.9969773,4.4057026,3.416,0,Simple,Angela Lansbury
4.867547,-0.44071576,8.184265,3.9033296,4.4832854,4.63181,0,Blues Dance Raid,Steel Pulse
-0.38860756,4.0663166,8.186555,4.867456,6.399519,4.162672,1,Take Away,The Urge
6.0988,0.07316368,9.681129,6.3560596,6.2935815,4.127701,0,Rebound Material,Felipe Esparza
5.205314,1.3574175,6.3886023,5.255002,4.689196,2.9033036,0,Last Time for Everything,Brad Paisley
8.424286,6.251212,3.1633403,5.44367,5.7301874,3.6208174,1,Starmaker (High Above the Earth) - Acoustic,Phil Wickham
8.397064,6.3536696,3.1486073,5.6693497,5.2689133,3.5595088,1,Requiem: IV. Sanctus,Giuseppe Verdi
6.232362,-0.25550288,9.325286,6.5933585,6.5138364,4.159898,0,Sumi-e,Goldmund
9.5226,6.418125,3.2815914,5.639323,5.2157464,3.7588353,1,The Endless Knot,Haken
3.953906,-0.09061904,8.455634,4.5194683,5.3982625,4.8310575,0,One Too Many Martinis,Randy Edelman
-0.46547696,3.7301438,8.36324,5.1053333,6.6779823,3.9619598,0,Sin Pijama,Becky G
4.9729176,2.1175287,5.871296,5.034553,5.5384445,3.5929558,1,Osama Is Right out of a Comic Book and the Terrorist Cell Phone Network,Joe Rogan
4.75566,-0.54085106,8.146147,3.8068159,4.3561764,4.270363,0,Champion,Elina
6.4755974,-0.22117338,8.786409,6.3204846,6.1693034,4.052065,0,Allow Them,The Mighty Mighty Bosstones
6.116333,0.0061533027,8.967463,5.8291225,5.8783417,2.7338848,0,Miracles,Michael W. Smith
5.202568,1.8367246,6.182446,5.390452,4.799424,3.0007687,0,Гостиница Космос,Mnogoznaal
4.5219126,-0.24251749,8.610315,5.4067726,6.414244,3.0409353,0,Last Love,Kim Bum Soo
5.730197,-0.31985405,8.352757,5.2033186,6.7532535,2.868653,0,Standing in the Rain (with Mark Ronson & Dan Auerbach),Action Bronson
8.819216,6.2682047,3.441503,5.0985475,6.361292,3.880443,1,What About Georgia?,Miranda Lambert
4.6479287,0.5520812,6.322451,4.553265,5.385084,4.073937,0,"Lyric Pieces, Op. 12: I. Arietta - Poco andante e sostenuto",Edvard Grieg
-0.47031155,3.7535672,8.360436,5.069656,6.6963334,3.978643,0,Holy Spirit,Shane & Shane
6.398797,-0.19728515,8.736766,5.036275,6.4633017,3.2405326,0,So Much Better,Laura Bell Bundy
4.395681,-0.532846,8.134453,4.055509,4.3227806,3.2341766,0,I Just Wanna Run,The Downtown Fiction
4.409992,-0.07222156,9.253742,5.235184,6.258737,3.1916473,0,The Day,Porno Graffitti
5.356892,2.6062884,5.43647,5.240797,5.3959146,3.3159373,1,Marinade,DOPE LEMON
3.9699185,0.07008162,8.039929,5.085908,5.4756517,2.9186423,0,Self-Portrait in Three Colors,Charles Mingus
5.370089,0.4575349,8.565268,4.317688,4.831302,4.1616726,0,FIGHT,BROCKHAMPTON
5.9414234,0.41626734,9.18533,5.8428035,3.7283106,3.6535656,0,It Must Be True Love,The Maytals
6.3971004,-0.16463639,9.4526615,6.5410786,6.462013,4.042081,0,Fairytale of New York,No Use For A Name
8.921814,5.482929,4.8588862,5.564032,5.5933647,4.1393538,0,They Were There,Granger Smith
4.7902226,0.8438955,7.301927,4.886529,6.6074977,3.216081,0,Harvest,Moksi
5.747469,0.0070875064,8.765465,5.0498996,4.0200615,4.4491863,0,Left Turn on a Red Light,Blackfoot
5.8083806,1.5701791,6.291295,4.9886312,5.5061636,3.9565809,1,Heart Attack,Trey Songz
9.175276,6.2294908,3.110823,5.4759674,5.764606,3.753332,1,"Menuet In C Major, K. 485a",Wolfgang Amadeus Mozart
4.569105,-0.32813162,8.02962,4.2298546,4.9232388,2.9129407,0,"Gotterdammerung (Twilight of the Gods), Prologue: Siegfrieds Rheinfahrt",Richard Wagner
4.0728297,-0.23041973,8.449671,4.119398,5.322954,3.0850816,0,Home - Remix,Snoh Aalegra
5.1426406,1.0733591,7.9496,4.5103335,5.6920166,4.2022057,0,Your Biggest Fan,Jonas Brothers
9.0508375,5.2766566,4.5938954,5.6275826,5.7334285,3.9710114,0,What Do You Mean?,Justin Bieber
8.889395,5.231896,5.0914526,5.519617,5.5084543,3.9608982,0,"Fight On, Fighter",for KING & COUNTRY
8.942055,5.297604,4.664776,5.3607244,6.0210357,3.6514091,0,Squib Cakes,Tower Of Power
6.366402,-0.17226349,8.861641,5.8186913,6.465141,2.735875,0,Tax Free,Jimi Hendrix
5.031761,1.8369721,5.081852,4.774932,5.7020144,3.22008,1,Contagious,Night Riots
9.2424555,6.141646,3.645524,5.5362725,5.520548,4.1632204,1,"4 Letzte Lieder, TrV 296: No. 2, September (Live)",Richard Strauss
5.2419424,2.3244722,5.5692887,5.161752,5.659038,3.0649667,1,Frost Giant Battle,Patrick Doyle
3.6962438,0.15756053,7.973914,4.6625347,5.5075417,3.2137556,0,"Symphony No. 8 in E-Flat Major - ""Symphony of a Thousand"" / Pt. 2: ""Ewiger Wonnebrand""",Gustav Mahler
8.776385,5.9228206,4.58026,5.2081017,5.8217316,3.959463,0,First World Problemz / Nobody Carez,Brent Faiyaz
6.0763416,1.078592,8.258837,6.0900927,4.4544945,3.6006327,0,Portorose in July,Gramatik
6.755438,-0.07405843,9.421412,6.167972,6.3680053,3.8355205,0,If You Asked Me To - Single Version,Patti LaBelle
5.667355,-0.14509724,7.3417206,5.1661334,6.8808203,3.7516305,0,Coming for the Throne,Otherwise
